Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1669372063,66,,Aggregated,2.000000,2.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,72,72,21015.493500002776,21044.121905556192,21015.493500002776,21060.504299995955,0.0
1669372064,67,,Aggregated,2.100000,2.100000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,75,75,21015.493500002776,21044.10254533422,21015.493500002776,21060.504299995955,0.0
1669372065,68,,Aggregated,2.200000,2.200000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,78,78,21015.493500002776,21044.74865512915,21015.493500002776,21062.132000006386,0.0
1669372066,69,,Aggregated,2.300000,2.300000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,81,81,21015.493500002776,21044.572808643057,21015.493500002776,21062.132000006386,0.0
1669372067,70,,Aggregated,2.400000,2.400000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,84,84,21015.493500002776,21044.371954762715,21015.493500002776,21062.132000006386,0.0
1669372068,71,,Aggregated,2.500000,2.500000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,87,87,21015.493500002776,21044.15479885135,21015.493500002776,21062.132000006386,0.0
1669372069,72,,Aggregated,2.600000,2.600000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,90,90,21015.493500002776,21043.953543334075,21015.493500002776,21062.132000006386,0.0
1669372070,73,,Aggregated,2.700000,2.700000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,93,93,21015.493500002776,21044.268577420167,21015.493500002776,21063.13510000473,0.0
1669372071,74,,Aggregated,2.800000,2.800000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,96,96,21015.493500002776,21044.10625104264,21015.493500002776,21063.13510000473,0.0
1669372072,75,,Aggregated,2.900000,2.900000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,99,99,21015.493500002776,21044.07148989992,21015.493500002776,21063.13510000473,0.0
1669372073,76,,Aggregated,3.000000,3.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,102,102,21015.493500002776,21044.045138236146,21015.493500002776,21063.13510000473,0.0
1669372074,77,,Aggregated,3.000000,3.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,105,105,21015.493500002776,21044.16536761993,21015.493500002776,21063.13510000473,0.0
1669372075,78,,Aggregated,3.000000,3.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,108,108,21015.493500002776,21043.767787037916,21015.493500002776,21063.13510000473,0.0
1669372076,79,,Aggregated,3.000000,3.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,111,111,21015.493500002776,21043.423812613408,21015.493500002776,21063.13510000473,0.0
1669372077,80,,Aggregated,3.000000,3.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,114,114,21015.493500002776,21043.118063158767,21015.493500002776,21063.13510000473,0.0
1669372078,81,,Aggregated,3.000000,3.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,117,117,21015.493500002776,21043.189064958147,21015.493500002776,21063.13510000473,0.0
1669372079,82,,Aggregated,3.000000,3.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,120,120,21015.493500002776,21043.13868583413,21015.493500002776,21063.13510000473,0.0
1669372080,83,,Aggregated,3.000000,3.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,123,123,21015.493500002776,21043.15112357816,21015.493500002776,21063.13510000473,0.0
1669372081,84,,Aggregated,3.000000,3.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,126,126,21015.493500002776,21043.200276985146,21015.493500002776,21063.13510000473,0.0
1669372082,85,,Aggregated,3.000000,3.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,130,130,21015.493500002776,21042.994610001126,21015.493500002776,21063.13510000473,0.0
1669372083,86,,Aggregated,3.000000,3.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,134,134,21015.493500002776,21042.85538507583,21015.493500002776,21063.13510000473,0.0
1669372084,87,,Aggregated,3.000000,3.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,138,138,21015.493500002776,21042.722871015645,21015.493500002776,21063.13510000473,0.0
1669372085,88,,Aggregated,3.100000,3.100000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,142,142,21015.493500002776,21042.882911972945,21015.493500002776,21063.13510000473,0.0
1669372086,89,,Aggregated,3.200000,3.200000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,146,146,21015.493500002776,21042.971182192854,21015.493500002776,21063.13510000473,0.0
1669372087,90,,Aggregated,3.300000,3.300000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,150,150,21015.493500002776,21043.095021334397,21015.493500002776,21063.13510000473,0.0
1669372088,91,,Aggregated,3.400000,3.400000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,154,154,21015.493500002776,21042.892768832226,21015.493500002776,21063.13510000473,0.0
1669372089,92,,Aggregated,3.500000,3.500000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,158,158,21015.493500002776,21042.859555064413,21015.493500002776,21063.13510000473,0.0
1669372090,93,,Aggregated,3.600000,3.600000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,162,162,21015.493500002776,21042.909172840555,21015.493500002776,21063.13510000473,0.0
1669372091,94,,Aggregated,3.700000,3.700000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,166,166,21015.493500002776,21042.802934338393,21015.493500002776,21063.13510000473,0.0
1669372092,95,,Aggregated,3.800000,3.800000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,170,170,21015.493500002776,21042.78779823636,21015.493500002776,21063.13510000473,0.0
1669372093,96,,Aggregated,3.900000,3.900000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,174,174,21015.493500002776,21042.753619541134,21015.493500002776,21063.13510000473,0.0
1669372094,97,,Aggregated,4.000000,4.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,178,178,21015.493500002776,21042.65679157409,21015.493500002776,21063.13510000473,0.0
1669372095,98,,Aggregated,4.000000,4.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,182,182,21015.493500002776,21042.50030824283,21015.493500002776,21063.13510000473,0.0
1669372096,99,,Aggregated,4.000000,4.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,186,186,21015.493500002776,21042.210493011615,21015.493500002776,21063.13510000473,0.0
1669372097,100,,Aggregated,4.000000,4.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,190,190,21015.493500002776,21042.126340527044,21015.493500002776,21063.13510000473,0.0
1669372098,100,,Aggregated,4.000000,4.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,194,194,21015.493500002776,21042.20006391829,21015.493500002776,21063.13510000473,0.0
1669372099,100,,Aggregated,4.000000,4.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,198,198,21015.493500002776,21042.32892828352,21015.493500002776,21063.13510000473,0.0
1669372101,100,,Aggregated,4.000000,4.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,202,202,21015.493500002776,21042.285205446173,21015.493500002776,21063.13510000473,0.0
1669372102,100,,Aggregated,4.000000,4.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,206,206,21015.493500002776,21042.261283981185,21015.493500002776,21063.13510000473,0.0
1669372103,100,,Aggregated,4.000000,4.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,210,210,21015.493500002776,21042.217476191094,21015.493500002776,21063.13510000473,0.0
1669372104,100,,Aggregated,4.000000,4.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,215,215,21015.493500002776,21042.32505302386,21015.493500002776,21063.13510000473,0.0
1669372105,100,,Aggregated,4.000000,4.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,220,220,21015.493500002776,21042.149670455085,21015.493500002776,21063.13510000473,0.0
1669372106,100,,Aggregated,4.000000,4.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,225,225,21015.493500002776,21042.1997017782,21015.493500002776,21063.13510000473,0.0
1669372107,100,,Aggregated,4.100000,4.100000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,230,230,21015.493500002776,21042.4619956526,21015.493500002776,21063.13510000473,0.0
1669372108,100,,Aggregated,4.200000,4.200000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,235,235,21015.493500002776,21042.478298298403,21015.493500002776,21063.13510000473,0.0
1669372109,100,,Aggregated,4.300000,4.300000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,240,240,21015.493500002776,21042.593024167276,21015.493500002776,21063.13510000473,0.0
1669372110,100,,Aggregated,4.400000,4.400000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,245,245,21015.493500002776,21042.61064326577,21015.493500002776,21063.13510000473,0.0
